id,date,start_local,end_local,start_utc,end_utc,date_julian,chemical_longname,chemical_shortname,time_local,Q,mass,u_ref,h,stability,plume_model,reflection,deposition,terrain,p,Ta,Ts,ds,cp,Pa,Ps,x_grid,y_grid,z_grid,velocity,eta,mw,u_dir,time_utc,delta_t
186,08/20/2014,2014-08-20T11:52:05.0,2014-08-20T11:52:53.0,2014-08-20T17:52:05.0,2014-08-20T17:52:53.0,4232,SF6,SF6,11:52:05 AM,17.0,816.0,2.37,7.32,B,,,,rural,0.07,21.1,20.1,0.19,0.59,1010,5515.81,,,,0.000599585087119713,,146.06,167,05:52:00.0,48
187,08/20/2014,2014-08-20T11:56:39.0,2014-08-20T11:57:41.0,2014-08-20T17:56:39.0,2014-08-20T17:57:41.0,4232,SF6,SF6,11:56:39 AM,85.0,5270.0,1.13,7.32,A,,,,rural,0.07,21.7,20.7,0.19,0.59,1010,5515.81,,,,0.00299792543559857,,146.06,161,05:56:00.0,62
188,08/20/2014,2014-08-20T12:01:43.0,2014-08-20T12:03:30.0,2014-08-20T18:01:43.0,2014-08-20T18:03:30.0,4232,SF6,SF6,12:01:43 PM,85.0,9095.0,1.13,7.32,A,,,,rural,0.07,21.2,20.2,0.19,0.59,1010,5515.81,,,,0.00299792543559857,,146.06,0,06:01:00.0,107
189,08/20/2014,2014-08-20T12:09:26.0,2014-08-20T12:10:39.0,2014-08-20T18:09:26.0,2014-08-20T18:10:39.0,4232,SF6,SF6,12:09:26 PM,85.0,6205.0,1.97,7.32,A,,,,rural,0.07,22.3,21.3,0.19,0.59,1010,5515.81,,,,0.00299792543559857,,146.06,42,06:09:00.0,73
190,08/20/2014,2014-08-20T12:12:52.0,2014-08-20T12:13:46.0,2014-08-20T18:12:52.0,2014-08-20T18:13:46.0,4232,SF6,SF6,12:12:52 PM,85.0,4590.0,0.07,7.32,A,,,,rural,0.07,22.1,21.1,0.19,0.59,1010,5515.81,,,,0.00299792543559857,,146.06,61,06:12:00.0,54
191,08/20/2014,2014-08-20T12:16:15.0,2014-08-20T12:17:05.0,2014-08-20T18:16:15.0,2014-08-20T18:17:05.0,4232,SF6,SF6,12:16:15 PM,85.0,4250.0,3.18,7.32,B,,,,rural,0.07,22.0,21.0,0.19,0.59,1010,5515.81,,,,0.00299792543559857,,146.06,47,06:16:00.0,50
192,08/20/2014,2014-08-20T11:20:00.0,2014-08-20T11:21:35.0,2014-08-20T17:20:00.0,2014-08-20T17:21:35.0,4232,Ethylene,C2H4,11:20:00 AM,85.0,8075.0,0.67,7.32,A,,,,rural,0.07,21.3,20.3,0.19,1.53,1010,3171.59,,,,0.00299792543559857,,28.05,357,05:20:00.0,95
193,08/20/2014,2014-08-20T11:23:04.0,2014-08-20T11:25:35.0,2014-08-20T17:23:04.0,2014-08-20T17:25:35.0,4232,Ethylene,C2H4,11:23:04 AM,85.0,12835.0,1.52,7.32,A,,,,rural,0.07,20.9,19.9,0.19,1.53,1010,3171.59,,,,0.00299792543559857,,28.05,2,05:23:00.0,151
194,08/20/2014,2014-08-20T11:28:03.0,2014-08-20T11:30:05.0,2014-08-20T17:28:03.0,2014-08-20T17:30:05.0,4232,Ethylene,C2H4,11:28:03 AM,85.0,10370.0,1.22,7.32,A,,,,rural,0.07,21.5,20.5,0.19,1.53,1010,3171.59,,,,0.00299792543559857,,28.05,355,05:28:00.0,122
195,08/20/2014,2014-08-20T11:32:45.0,2014-08-20T11:34:17.0,2014-08-20T17:32:45.0,2014-08-20T17:34:17.0,4232,Ethylene,C2H4,11:32:45 AM,17.0,1564.0,1.51,7.32,A,,,,rural,0.07,21.2,20.2,0.19,1.53,1010,3171.59,,,,0.000599585087119713,,28.05,355,05:32:00.0,92
196,08/20/2014,2014-08-20T11:39:07.0,2014-08-20T11:40:00.0,2014-08-20T17:39:07.0,2014-08-20T17:40:00.0,4232,Ethylene,C2H4,11:39:07 AM,425.0,22525.0,2.11,7.32,B,,,,rural,0.07,21.0,20.0,0.19,1.53,1010,3171.59,,,,0.0149896271779928,,28.05,339,05:39:00.0,53
197,08/20/2014,2014-08-20T11:39:07.0,2014-08-20T11:40:00.0,2014-08-20T17:39:07.0,2014-08-20T17:40:00.0,4232,Ethylene,C2H4,11:39:07 AM,425.0,22525.0,2.11,7.32,B,,,,rural,0.07,21.0,20.0,0.19,1.53,1010,3171.59,,,,0.0149896271779928,,28.05,339,05:39:00.0,53
198,08/20/2014,2014-08-20T11:41:12.0,2014-08-20T11:42:43.0,2014-08-20T17:41:12.0,2014-08-20T17:42:43.0,4232,Ethylene,C2H4,11:41:12 AM,17.0,1547.0,2.75,7.32,B,,,,rural,0.07,21.0,20.0,0.19,1.53,1010,3171.59,,,,0.000599585087119713,,28.05,318,05:41:00.0,91
199,08/20/2014,2014-08-20T11:46:45.0,2014-08-20T11:47:51.0,2014-08-20T17:46:45.0,2014-08-20T17:47:51.0,4232,Ethylene,C2H4,11:46:45 AM,17.0,1122.0,1.54,7.32,A,,,,rural,0.07,20.7,19.7,0.19,1.53,1010,3171.59,,,,0.000599585087119713,,28.05,254,05:46:00.0,66
200,08/20/2014,2014-08-20T11:50:10.0,2014-08-20T11:50:59.0,2014-08-20T17:50:10.0,2014-08-20T17:50:59.0,4232,Ethylene,C2H4,11:50:10 AM,85.0,4165.0,1.04,7.32,A,,,,rural,0.07,21.1,20.1,0.19,1.53,1010,3171.59,,,,0.00299792543559857,,28.05,173,05:50:00.0,49
201,08/20/2014,2014-08-20T11:52:05.0,2014-08-20T11:52:53.0,2014-08-20T17:52:05.0,2014-08-20T17:52:53.0,4232,Ethylene,C2H4,11:52:05 AM,85.0,4080.0,2.37,7.32,B,,,,rural,0.07,21.1,20.1,0.19,1.53,1010,3171.59,,,,0.00299792543559857,,28.05,167,05:52:00.0,48
202,08/20/2014,2014-08-20T11:56:39.0,2014-08-20T11:57:41.0,2014-08-20T17:56:39.0,2014-08-20T17:57:41.0,4232,Ethylene,C2H4,11:56:39 AM,85.0,5270.0,1.13,7.32,A,,,,rural,0.07,21.7,20.7,0.19,1.53,1010,3171.59,,,,0.00299792543559857,,28.05,161,05:56:00.0,62
203,08/20/2014,2014-08-20T12:01:43.0,2014-08-20T12:03:30.0,2014-08-20T18:01:43.0,2014-08-20T18:03:30.0,4232,Ethylene,C2H4,12:01:43 PM,85.0,9095.0,1.13,7.32,A,,,,rural,0.07,21.2,20.2,0.19,1.53,1010,3171.59,,,,0.00299792543559857,,28.05,0,06:01:00.0,107
204,08/20/2014,2014-08-20T12:09:26.0,2014-08-20T12:10:39.0,2014-08-20T18:09:26.0,2014-08-20T18:10:39.0,4232,Ethylene,C2H4,12:09:26 PM,425.0,31025.0,1.97,7.32,A,,,,rural,0.07,22.3,21.3,0.19,1.53,1010,3171.59,,,,0.0149896271779928,,28.05,42,06:09:00.0,73
205,08/20/2014,2014-08-20T12:12:52.0,2014-08-20T12:13:46.0,2014-08-20T18:12:52.0,2014-08-20T18:13:46.0,4232,Ethylene,C2H4,12:12:52 PM,425.0,22950.0,0.07,7.32,A,,,,rural,0.07,22.1,21.1,0.19,1.53,1010,3171.59,,,,0.0149896271779928,,28.05,61,06:12:00.0,54
206,08/20/2014,2014-08-20T12:16:15.0,2014-08-20T12:17:05.0,2014-08-20T18:16:15.0,2014-08-20T18:17:05.0,4232,Ethylene,C2H4,12:16:15 PM,425.0,21250.0,3.18,7.32,B,,,,rural,0.07,22.0,21.0,0.19,1.53,1010,3171.59,,,,0.0149896271779928,,28.05,47,06:16:00.0,50
207,08/20/2014,2014-08-20T11:52:09.0,2014-08-20T11:52:53.0,2014-08-20T17:52:09.0,2014-08-20T17:52:53.0,4232,Ammoniac,NH3,11:52:09 AM,6.82,300.08000000000004,2.37,1.32,B,,,,rural,0.07,21.1,20.1,0.013,2.19,1010,7170.55,,,,,,17.03,167,05:52:00.0,44
208,08/20/2014,2014-08-20T11:57:07.0,2014-08-20T11:57:41.0,2014-08-20T17:57:07.0,2014-08-20T17:57:41.0,4232,Ammoniac,NH3,11:57:07 AM,5.88,199.92,2.28,1.32,B,,,,rural,0.07,21.6,20.6,0.013,2.19,1010,7170.55,,,,,,17.03,184,05:57:00.0,34
