GASVISION_FILEVERSION;3;4.50
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
DECIMALSEPARATOR;.
DATESEPARATOR;/
SHORTDATEFORMAT;M/d/yyyy
TIMESEPARATOR;:
TIMEAMSTRING;AM
TIMEPMSTRING;PM
LONGTIMEFORMAT;h:mm:ss AMPM
SESSION_HEADER;Peak;1;8/20/2014 11:13:50 AM;8/20/2014 12:55:41 PM;X-am 7000;ARAA0092;1;PERSONAL-ID;2.02W;;1.00
GASTYPE;;Isobutene;ch4;NH3;NO;O2;
UNITNAME;;ppm;%LEL;ppm;ppm;Vol%;
VAL;8/20/2014 12:41:33 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:34 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:35 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:36 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:37 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:38 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:39 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:40 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:41 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:42 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:43 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:44 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:45 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:46 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:47 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:48 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:49 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:50 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:51 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:52 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:53 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:54 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:55 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:56 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:57 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:58 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:41:59 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:00 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:01 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:02 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:03 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:04 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:05 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:06 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:07 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:08 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:09 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:10 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:11 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:12 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:13 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:14 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:15 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:16 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:17 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:18 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:19 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:20 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:21 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:22 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:23 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:24 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:25 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:26 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:27 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:28 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:29 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:30 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:31 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:32 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:33 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:34 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:35 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:36 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:37 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:38 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:39 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:40 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:41 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:42 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:43 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:44 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:45 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:46 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:47 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:48 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:49 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:50 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:51 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:52 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:53 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:54 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:55 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:56 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:57 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:58 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:42:59 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:00 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:01 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:02 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:03 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:04 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:05 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:06 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:07 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:08 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:09 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:10 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:11 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:12 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:13 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:14 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:15 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:16 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:17 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:18 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:19 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:20 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:21 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:22 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:23 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:24 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:25 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:26 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:27 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:28 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:29 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:30 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:31 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:32 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:33 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:34 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:35 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:36 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:37 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:38 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:39 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:40 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:41 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:42 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:43 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:44 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:45 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:46 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:47 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:48 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:49 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:50 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:51 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:52 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:53 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:54 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:55 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:56 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:57 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:58 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:43:59 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:00 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:01 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:02 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:03 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:04 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:05 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:06 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:07 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:08 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:09 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:10 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:11 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:12 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:13 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:14 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:15 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:16 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:17 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:18 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:19 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:20 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:21 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:22 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:23 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:24 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:25 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:26 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:27 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:28 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:29 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:30 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:31 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:32 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:33 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:34 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:35 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:36 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:37 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:38 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:39 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:40 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:41 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:42 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:43 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:44 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:45 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:46 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:47 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:48 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:49 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:50 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:51 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:52 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:53 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:54 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:55 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:56 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:57 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:58 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:44:59 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:00 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:01 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:02 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:03 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:04 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:05 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:06 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:07 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:08 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:09 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:10 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:11 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:12 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:13 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:14 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:15 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:16 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:17 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:18 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:19 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:20 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:21 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:22 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:23 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:24 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:25 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:26 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:27 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:28 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:29 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:30 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:31 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:32 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:33 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:34 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:35 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:36 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:37 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:38 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:39 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:40 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:41 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:42 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:43 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:44 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:45 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:46 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:47 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:48 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:49 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:50 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:51 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:52 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:53 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:54 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:55 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:56 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:57 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:58 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:45:59 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:00 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:01 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:02 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:03 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:04 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:05 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:06 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:07 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:08 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:09 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:10 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:11 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:12 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:13 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:14 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:15 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:16 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:17 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:18 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:19 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:20 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:21 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:22 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:23 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:24 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:25 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:26 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:27 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:28 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:29 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:30 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:31 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:32 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:33 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:34 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:35 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:36 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:37 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:38 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:39 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:40 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:41 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:42 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:43 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:44 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:45 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:46 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:47 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:48 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:49 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:50 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:51 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:52 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:53 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:54 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:55 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:56 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:57 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:58 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:46:59 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:47:00 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:47:01 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:47:02 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:47:03 PM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 12:47:04 PM;NEG;0.000;0.000;0.000;20.90;
