GASVISION_FILEVERSION;3;4.50
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
DECIMALSEPARATOR;.
DATESEPARATOR;/
SHORTDATEFORMAT;M/d/yyyy
TIMESEPARATOR;:
TIMEAMSTRING;AM
TIMEPMSTRING;PM
LONGTIMEFORMAT;h:mm:ss AMPM
SESSION_HEADER;Peak;1;8/12/2014 5:20:16 PM;8/12/2014 7:02:50 PM;X-am 7000;ARYD0215;1;DLD;2.02W
GASTYPE;;ch4;CO2;SO2;CO;NH3;
UNITNAME;;%LIE;Vol%;ppm;ppm;ppm;
VAL;8/12/2014 5:25:04 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:05 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:06 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:07 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:08 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:09 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:10 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:11 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:12 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:13 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:14 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:15 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:16 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:17 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:18 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:19 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:20 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:21 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:22 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:23 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:24 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:25 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:26 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:27 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:28 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:29 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:30 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:31 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:32 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:33 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:34 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:35 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:36 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:37 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:38 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:39 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:40 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:41 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:42 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:43 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:44 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:45 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:46 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:47 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:48 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:49 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:50 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:51 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:52 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:53 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:54 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:25:55 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:25:56 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:25:57 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:25:58 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:25:59 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:00 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:01 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:02 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:03 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:04 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:05 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:06 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:07 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:08 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:09 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:10 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:11 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:12 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:13 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:14 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:15 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:16 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:17 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:18 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:19 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:20 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:21 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:22 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:23 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:24 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:25 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:26 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:27 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:28 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:29 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:30 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:31 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:32 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:33 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:34 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:35 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:36 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:37 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:38 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:39 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:40 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:41 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:42 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:43 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:44 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:45 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:46 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:47 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:48 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:49 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:50 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:51 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:52 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:53 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:54 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:55 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:56 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:57 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:58 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:26:59 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:00 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:01 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:02 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:03 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:04 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:05 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:06 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:07 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:08 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:09 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:10 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:11 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:12 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:13 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:14 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:15 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:16 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:17 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:18 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:19 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:20 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:21 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:22 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:23 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:24 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:25 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:26 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:27 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:28 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:29 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:30 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:31 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:32 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:33 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:34 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:35 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:36 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:37 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:38 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:39 PM;NEG;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:40 PM;NEG;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:41 PM;NEG;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:42 PM;NEG;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:43 PM;NEG;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:44 PM;NEG;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:45 PM;NEG;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:46 PM;NEG;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:47 PM;NEG;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:48 PM;NEG;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:49 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:50 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:51 PM;1.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:52 PM;2.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:53 PM;2.500;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:54 PM;3.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:55 PM;2.500;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:56 PM;1.500;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:57 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:58 PM;1.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:27:59 PM;1.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:00 PM;1.500;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:01 PM;1.500;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:02 PM;1.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:03 PM;1.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:04 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:05 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:06 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:07 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:08 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:09 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:10 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:11 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:12 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:13 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:14 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:15 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:16 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:17 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:18 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:19 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:20 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:21 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:22 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:23 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:24 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:25 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:26 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:27 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:28 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:29 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:30 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:31 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:32 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:33 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:34 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:35 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:36 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:37 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:38 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:39 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:40 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:41 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:42 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:43 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:44 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:45 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:46 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:47 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:48 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:49 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:50 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:51 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:52 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:53 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:54 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:55 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:56 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:57 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:58 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:28:59 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:00 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:01 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:02 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:03 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:04 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:05 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:06 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:07 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:08 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:09 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:10 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:11 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:12 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:13 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:14 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:15 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:16 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:17 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:18 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:19 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:20 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:21 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:22 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:23 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:29:24 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:25 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:26 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:27 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:28 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:29 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:30 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:31 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:32 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:33 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:34 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:35 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:36 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:37 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:38 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:39 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:40 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:41 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:42 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:43 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:44 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:45 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:46 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:47 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:48 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:49 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:50 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:51 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:52 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:53 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:54 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:55 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:56 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:57 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:58 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:29:59 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:00 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:01 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:02 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:03 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:04 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:05 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:06 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:07 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:08 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:09 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:10 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:11 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:12 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:13 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:14 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:15 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:16 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:17 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:30:18 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:19 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:20 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:21 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:22 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:23 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:24 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:25 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:26 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:27 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:28 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:29 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:30 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:31 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:32 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:33 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:34 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:35 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:30:36 PM;0.000;0.070;0.000;0.000;0.000;
