GASVISION_FILEVERSION;3;4.50
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
DECIMALSEPARATOR;.
DATESEPARATOR;/
SHORTDATEFORMAT;M/d/yyyy
TIMESEPARATOR;:
TIMEAMSTRING;AM
TIMEPMSTRING;PM
LONGTIMEFORMAT;h:mm:ss AMPM
SESSION_HEADER;Peak;1;8/19/2014 12:20:29 PM;8/19/2014 2:01:04 PM;X-am 7000;ARAA0098;1;PERSONAL-ID;2.02W
GASTYPE;;CH4;CO2;CO;NH3;SO2;
UNITNAME;;Vol%;Vol%;ppm;ppm;ppm;
VAL;8/19/2014 1:13:42 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:13:43 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:13:44 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:13:45 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:13:46 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:13:47 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:13:48 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:13:49 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:13:50 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:13:51 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:13:52 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:13:53 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:13:54 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:13:55 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:13:56 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:13:57 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:13:58 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:13:59 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:00 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:01 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:02 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:03 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:04 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:05 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:06 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:07 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:08 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:09 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:10 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:11 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:12 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:13 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:14 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:15 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:16 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:17 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:18 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:19 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:20 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:21 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:22 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:23 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:24 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:25 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:26 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:27 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:28 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:29 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:30 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:31 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:32 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:33 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:34 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:35 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:36 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:37 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:38 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:39 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:40 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:41 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:42 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:43 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:44 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:45 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:46 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:47 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:48 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:49 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:50 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:51 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:52 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:53 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:54 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:55 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:56 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:57 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:58 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:14:59 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:00 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:01 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:02 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:03 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:04 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:05 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:06 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:07 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:08 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:09 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:10 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:11 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:12 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:13 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:14 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:15 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:16 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:17 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:18 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:19 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:20 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:21 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:22 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:23 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:24 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:25 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:26 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:27 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:28 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:29 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:30 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:31 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:32 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:33 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:34 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:35 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:36 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:37 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:38 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:39 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:40 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:41 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:42 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:43 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:44 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:45 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:46 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:47 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:48 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:49 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:50 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:51 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:52 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:53 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:54 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:55 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:56 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:57 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:58 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:15:59 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:00 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:01 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:02 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:03 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:04 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:05 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:06 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:07 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:08 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:09 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:10 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:11 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:12 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:13 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:14 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:15 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:16 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:17 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:18 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:19 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:20 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:21 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:22 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:23 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:24 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:25 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:26 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:27 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:28 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:29 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:30 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:31 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:32 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:33 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:34 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:35 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:36 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:37 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:38 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:39 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:40 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:41 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:42 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:43 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:44 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:45 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:46 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:47 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:48 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:49 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:50 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:51 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:52 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:53 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:54 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:55 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:56 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:57 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:58 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:16:59 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:00 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:01 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:02 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:03 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:04 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:05 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:06 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:07 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:08 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:09 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:10 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:11 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:12 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:13 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:14 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:15 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:16 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:17 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:18 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:19 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:20 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:21 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:22 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:23 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:24 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:25 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:26 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:27 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:28 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:29 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:30 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:31 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:32 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:33 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:34 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:35 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:36 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:37 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:38 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:39 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:40 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:41 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:42 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:43 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:44 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:45 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:46 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:47 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:48 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:49 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:50 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:51 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:52 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:53 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:54 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:55 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:56 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:57 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:58 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:17:59 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:00 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:01 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:02 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:03 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:04 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:05 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:06 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:07 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:08 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:09 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:10 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:11 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:12 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:13 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:14 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:15 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:16 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:17 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:18 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:19 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:20 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:21 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:22 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:23 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:24 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:25 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:26 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:27 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:28 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:29 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:30 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:31 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:32 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:33 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:34 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:35 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:36 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:37 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:38 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:39 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:40 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:41 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:42 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:43 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:44 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:45 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:46 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:47 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:48 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:49 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:50 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:51 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:52 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:53 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:54 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:55 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:56 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:57 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:58 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:18:59 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:19:00 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:19:01 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:19:02 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:19:03 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:19:04 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:19:05 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:19:06 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:19:07 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:19:08 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:19:09 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:19:10 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:19:11 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:19:12 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:19:13 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:19:14 PM;0.000;0.009;NEG;NEG;0.000;
